,Date,Country/Region,Confirmed,Deaths,WHO Region_x,Population,Total Cases,Total Deaths,% of Cases,% of Cases that Die,% of Population that Dies,_merge,Cases Death Rate,Country Cases Death Rate,country_flag
1513,6/23/20,Iran,209970,9863,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04697337714911654,0.06920885711736612,High Death Rate
1514,6/24/20,Iran,212501,9996,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04703977863633583,0.06920885711736612,High Death Rate
1515,6/25/20,Iran,215096,10130,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04709525049280321,0.06920885711736612,High Death Rate
1516,6/26/20,Iran,217724,10239,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.047027429222318166,0.06920885711736612,High Death Rate
1517,6/27/20,Iran,220180,10364,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04707057861749478,0.06920885711736612,High Death Rate
1518,6/28/20,Iran,222669,10508,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04719112224871895,0.06920885711736612,High Death Rate
1519,6/29/20,Iran,225205,10670,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04737905463910659,0.06920885711736612,High Death Rate
1520,6/30/20,Iran,227662,10817,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04751341901590955,0.06920885711736612,High Death Rate
1521,7/1/20,Iran,230211,10958,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.0475998106085287,0.06920885711736612,High Death Rate
1522,7/2/20,Iran,232863,11106,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04769327888071527,0.06920885711736612,High Death Rate
1523,7/3/20,Iran,235429,11260,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04782758283813804,0.06920885711736612,High Death Rate
1524,7/4/20,Iran,237878,11408,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.047957356291880714,0.06920885711736612,High Death Rate
1525,7/5/20,Iran,240438,11571,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04812467247273725,0.06920885711736612,High Death Rate
1526,7/6/20,Iran,243051,11731,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.048265590349350546,0.06920885711736612,High Death Rate
1527,7/7/20,Iran,245688,11931,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.048561590309661035,0.06920885711736612,High Death Rate
1528,7/8/20,Iran,248379,12084,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04865145604096965,0.06920885711736612,High Death Rate
1529,7/9/20,Iran,250458,12305,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.049129993851264486,0.06920885711736612,High Death Rate
1530,7/10/20,Iran,252720,12447,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04925213675213675,0.06920885711736612,High Death Rate
1531,7/11/20,Iran,255117,12635,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.04952629577801558,0.06920885711736612,High Death Rate
1532,7/12/20,Iran,257303,12829,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.049859504164350976,0.06920885711736612,High Death Rate
1533,7/13/20,Iran,259652,13032,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.05019025464852957,0.06920885711736612,High Death Rate
1534,7/14/20,Iran,262173,13211,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.0503903910776472,0.06920885711736612,High Death Rate
1535,7/15/20,Iran,264561,13410,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.05068774309138535,0.06920885711736612,High Death Rate
1536,7/16/20,Iran,267061,13608,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.05095465081011454,0.06920885711736612,High Death Rate
1537,7/17/20,Iran,269440,13791,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.051183937054631826,0.06920885711736612,High Death Rate
1538,7/18/20,Iran,271606,13979,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.051467935170798874,0.06920885711736612,High Death Rate
1539,7/19/20,Iran,273788,14188,Eastern Mediterranean,84097623,320117,17976,0.381%,5.615%,0.021%,both,0.05182111706868088,0.06920885711736612,High Death Rate
1540,2/23/20,Chile,2,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1541,2/24/20,Chile,2,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1542,2/25/20,Chile,2,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1543,2/26/20,Chile,2,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1544,2/27/20,Chile,2,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1545,2/28/20,Chile,2,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1546,2/29/20,Chile,2,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1547,3/1/20,Chile,9,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1548,3/2/20,Chile,9,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1549,3/3/20,Chile,10,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1550,3/4/20,Chile,10,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1551,3/5/20,Chile,13,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1552,3/6/20,Chile,13,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1553,3/7/20,Chile,13,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1554,3/8/20,Chile,20,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1555,3/9/20,Chile,20,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1556,3/10/20,Chile,25,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1557,3/11/20,Chile,35,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1558,3/12/20,Chile,35,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1559,3/13/20,Chile,55,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1560,3/14/20,Chile,88,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1561,3/15/20,Chile,101,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1562,3/16/20,Chile,182,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1563,3/17/20,Chile,228,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1564,3/18/20,Chile,265,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1565,3/19/20,Chile,265,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1566,3/20/20,Chile,461,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1567,3/21/20,Chile,592,0,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0,0.01023403362688861,Lower Death Rate
1568,3/22/20,Chile,687,1,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.001455604075691412,0.01023403362688861,Lower Death Rate
1569,3/23/20,Chile,801,2,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0024968789013732834,0.01023403362688861,Lower Death Rate
1570,3/24/20,Chile,977,2,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0020470829068577278,0.01023403362688861,Lower Death Rate
1571,3/25/20,Chile,1197,3,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.002506265664160401,0.01023403362688861,Lower Death Rate
1572,3/26/20,Chile,1361,4,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0029390154298310064,0.01023403362688861,Lower Death Rate
1573,3/27/20,Chile,1665,5,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.003003003003003003,0.01023403362688861,Lower Death Rate
1574,3/28/20,Chile,2015,6,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.002977667493796526,0.01023403362688861,Lower Death Rate
1575,3/29/20,Chile,2245,7,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0031180400890868597,0.01023403362688861,Lower Death Rate
1576,3/30/20,Chile,2555,8,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0031311154598825833,0.01023403362688861,Lower Death Rate
1577,3/31/20,Chile,2844,12,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.004219409282700422,0.01023403362688861,Lower Death Rate
1578,4/1/20,Chile,3137,16,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.005100414408670704,0.01023403362688861,Lower Death Rate
1579,4/2/20,Chile,3510,18,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.005128205128205128,0.01023403362688861,Lower Death Rate
1580,4/3/20,Chile,3843,22,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.005724694249284413,0.01023403362688861,Lower Death Rate
1581,4/4/20,Chile,4355,27,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.006199770378874856,0.01023403362688861,Lower Death Rate
1582,4/5/20,Chile,4665,34,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.007288317256162915,0.01023403362688861,Lower Death Rate
1583,4/6/20,Chile,5009,37,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.007386703932920743,0.01023403362688861,Lower Death Rate
1584,4/7/20,Chile,5310,43,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008097928436911487,0.01023403362688861,Lower Death Rate
1585,4/8/20,Chile,5740,48,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008362369337979094,0.01023403362688861,Lower Death Rate
1586,4/9/20,Chile,6166,57,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.009244242620823873,0.01023403362688861,Lower Death Rate
1587,4/10/20,Chile,6695,65,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.009708737864077669,0.01023403362688861,Lower Death Rate
1588,4/11/20,Chile,7366,73,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.00991039913114309,0.01023403362688861,Lower Death Rate
1589,4/12/20,Chile,7652,80,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.010454783063251438,0.01023403362688861,Lower Death Rate
1590,4/13/20,Chile,7964,82,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.01029633350075339,0.01023403362688861,Lower Death Rate
1591,4/14/20,Chile,8356,92,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.011010052656773576,0.01023403362688861,Lower Death Rate
1592,4/15/20,Chile,8712,94,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.01078971533516988,0.01023403362688861,Lower Death Rate
1593,4/16/20,Chile,9246,105,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.01135626216742375,0.01023403362688861,Lower Death Rate
1594,4/17/20,Chile,9691,116,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.011969868950572697,0.01023403362688861,Lower Death Rate
1595,4/18/20,Chile,10598,126,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.011889035667107,0.01023403362688861,Lower Death Rate
1596,4/19/20,Chile,10956,133,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.012139466958744067,0.01023403362688861,Lower Death Rate
1597,4/20/20,Chile,11375,139,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.01221978021978022,0.01023403362688861,Lower Death Rate
1598,4/21/20,Chile,11700,147,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.012564102564102564,0.01023403362688861,Lower Death Rate
1599,4/22/20,Chile,12164,160,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.013153567905294311,0.01023403362688861,Lower Death Rate
1600,4/23/20,Chile,12680,168,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.013249211356466877,0.01023403362688861,Lower Death Rate
1601,4/24/20,Chile,13174,174,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.01320783361165933,0.01023403362688861,Lower Death Rate
1602,4/25/20,Chile,14537,181,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.012450987136272958,0.01023403362688861,Lower Death Rate
1603,4/26/20,Chile,15010,189,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.012591605596269154,0.01023403362688861,Lower Death Rate
1604,4/27/20,Chile,15492,198,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.012780790085205267,0.01023403362688861,Lower Death Rate
1605,4/28/20,Chile,16044,207,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.012902019446522065,0.01023403362688861,Lower Death Rate
1606,4/29/20,Chile,16564,216,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.01304032842308621,0.01023403362688861,Lower Death Rate
1607,4/30/20,Chile,17702,227,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.012823409784205174,0.01023403362688861,Lower Death Rate
1608,5/1/20,Chile,18687,234,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.01252207416920854,0.01023403362688861,Lower Death Rate
1609,5/2/20,Chile,21213,247,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.011643803328147835,0.01023403362688861,Lower Death Rate
1610,5/3/20,Chile,22441,260,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.011585936455594671,0.01023403362688861,Lower Death Rate
1611,5/4/20,Chile,23421,270,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.011528115793518636,0.01023403362688861,Lower Death Rate
1612,5/5/20,Chile,24794,275,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.011091393078970719,0.01023403362688861,Lower Death Rate
1613,5/6/20,Chile,25826,281,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.010880508015178503,0.01023403362688861,Lower Death Rate
1614,5/7/20,Chile,27359,285,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.010417047406703461,0.01023403362688861,Lower Death Rate
1615,5/8/20,Chile,28750,294,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.010226086956521739,0.01023403362688861,Lower Death Rate
1616,5/9/20,Chile,32208,304,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.009438648782911079,0.01023403362688861,Lower Death Rate
1617,5/10/20,Chile,33855,312,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.009215773150199379,0.01023403362688861,Lower Death Rate
1618,5/11/20,Chile,35052,323,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.009214880748602076,0.01023403362688861,Lower Death Rate
1619,5/12/20,Chile,36710,335,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.009125578861345683,0.01023403362688861,Lower Death Rate
1620,5/13/20,Chile,39370,346,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008788417576835154,0.01023403362688861,Lower Death Rate
1621,5/14/20,Chile,42029,368,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008755859049703775,0.01023403362688861,Lower Death Rate
1622,5/15/20,Chile,44531,394,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.00884776896993106,0.01023403362688861,Lower Death Rate
1623,5/16/20,Chile,50016,421,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008417306461932181,0.01023403362688861,Lower Death Rate
1624,5/17/20,Chile,52369,450,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008592869827569745,0.01023403362688861,Lower Death Rate
1625,5/18/20,Chile,54647,478,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008747049243325342,0.01023403362688861,Lower Death Rate
1626,5/19/20,Chile,58167,509,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008750666185294067,0.01023403362688861,Lower Death Rate
1627,5/20/20,Chile,62205,544,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008745277710794952,0.01023403362688861,Lower Death Rate
1628,5/21/20,Chile,66169,589,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008901449319167585,0.01023403362688861,Lower Death Rate
1629,5/22/20,Chile,70445,630,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008943147136063596,0.01023403362688861,Lower Death Rate
1630,5/23/20,Chile,80287,673,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008382428039408621,0.01023403362688861,Lower Death Rate
1631,5/24/20,Chile,83996,718,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008548026096480785,0.01023403362688861,Lower Death Rate
1632,5/25/20,Chile,88891,761,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008561046675141465,0.01023403362688861,Lower Death Rate
1633,5/26/20,Chile,92855,806,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0086802003123149,0.01023403362688861,Lower Death Rate
1634,5/27/20,Chile,97183,841,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008653776895135981,0.01023403362688861,Lower Death Rate
1635,5/28/20,Chile,101837,890,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008739456189793493,0.01023403362688861,Lower Death Rate
1636,5/29/20,Chile,105532,944,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008945154076488647,0.01023403362688861,Lower Death Rate
1637,5/30/20,Chile,118720,997,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008397911051212938,0.01023403362688861,Lower Death Rate
1638,5/31/20,Chile,123550,1054,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008530959125859976,0.01023403362688861,Lower Death Rate
1639,6/1/20,Chile,129020,1113,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.00862656952410479,0.01023403362688861,Lower Death Rate
1640,6/2/20,Chile,132548,1188,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.008962790838036033,0.01023403362688861,Lower Death Rate
1641,6/3/20,Chile,137490,1275,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.00927340170194196,0.01023403362688861,Lower Death Rate
1642,6/4/20,Chile,142154,1356,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.009538950715421303,0.01023403362688861,Lower Death Rate
1643,6/5/20,Chile,146361,1448,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.009893345904988351,0.01023403362688861,Lower Death Rate
1644,6/6/20,Chile,160351,1541,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.009610167694619927,0.01023403362688861,Lower Death Rate
1645,6/7/20,Chile,166756,1637,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.009816738228309627,0.01023403362688861,Lower Death Rate
1646,6/8/20,Chile,171452,2264,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.013204862002193033,0.01023403362688861,Lower Death Rate
1647,6/9/20,Chile,175365,2283,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.01301856128645967,0.01023403362688861,Lower Death Rate
1648,6/10/20,Chile,181062,2475,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.013669350830102395,0.01023403362688861,Lower Death Rate
1649,6/11/20,Chile,186698,2648,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.014183333511874792,0.01023403362688861,Lower Death Rate
1650,6/12/20,Chile,193452,2870,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.014835721522651614,0.01023403362688861,Lower Death Rate
1651,6/13/20,Chile,201634,3101,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.015379350704742256,0.01023403362688861,Lower Death Rate
1652,6/14/20,Chile,208572,3323,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.015932148131101012,0.01023403362688861,Lower Death Rate
1653,6/15/20,Chile,213715,3362,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.015731230844816695,0.01023403362688861,Lower Death Rate
1654,6/16/20,Chile,218728,3383,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.015466698365092717,0.01023403362688861,Lower Death Rate
1655,6/17/20,Chile,220628,3615,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.016385046322316296,0.01023403362688861,Lower Death Rate
1656,6/18/20,Chile,225103,3841,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.017063299911596025,0.01023403362688861,Lower Death Rate
1657,6/19/20,Chile,231393,4093,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.017688521260366564,0.01023403362688861,Lower Death Rate
1658,6/20/20,Chile,236748,4295,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.018141652727794954,0.01023403362688861,Lower Death Rate
1659,6/21/20,Chile,242355,4479,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.01848115367951971,0.01023403362688861,Lower Death Rate
1660,6/22/20,Chile,246963,4502,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.018229451375307234,0.01023403362688861,Lower Death Rate
1661,6/23/20,Chile,250767,4505,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.017964883736695816,0.01023403362688861,Lower Death Rate
1662,6/24/20,Chile,254416,4731,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.018595528583107982,0.01023403362688861,Lower Death Rate
1663,6/25/20,Chile,259064,4903,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.018925825278695612,0.01023403362688861,Lower Death Rate
1664,6/26/20,Chile,263360,5068,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.019243620899149452,0.01023403362688861,Lower Death Rate
1665,6/27/20,Chile,267766,5347,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.01996892809393276,0.01023403362688861,Lower Death Rate
1666,6/28/20,Chile,271982,5509,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0202550168761168,0.01023403362688861,Lower Death Rate
1667,6/29/20,Chile,275999,5575,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.020199348548364304,0.01023403362688861,Lower Death Rate
1668,6/30/20,Chile,279393,5688,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.020358419860196927,0.01023403362688861,Lower Death Rate
1669,7/1/20,Chile,282043,5753,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.020397598947678192,0.01023403362688861,Lower Death Rate
1670,7/2/20,Chile,284541,5920,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.020805437529213718,0.01023403362688861,Lower Death Rate
1671,7/3/20,Chile,288089,6051,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.021003925870130412,0.01023403362688861,Lower Death Rate
1672,7/4/20,Chile,291847,6192,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.021216596367274635,0.01023403362688861,Lower Death Rate
1673,7/5/20,Chile,295532,6308,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.021344558288104165,0.01023403362688861,Lower Death Rate
1674,7/6/20,Chile,298557,6384,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.021382851515790953,0.01023403362688861,Lower Death Rate
1675,7/7/20,Chile,301019,6434,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.021374066088851534,0.01023403362688861,Lower Death Rate
1676,7/8/20,Chile,303083,6573,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.02168712860833501,0.01023403362688861,Lower Death Rate
1677,7/9/20,Chile,306216,6682,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.021821198108524703,0.01023403362688861,Lower Death Rate
1678,7/10/20,Chile,309274,6781,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.021925541752620653,0.01023403362688861,Lower Death Rate
1679,7/11/20,Chile,312029,6881,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.022052437433700074,0.01023403362688861,Lower Death Rate
1680,7/12/20,Chile,315041,6979,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.02215267219187344,0.01023403362688861,Lower Death Rate
1681,7/13/20,Chile,317657,7024,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.022111900572000617,0.01023403362688861,Lower Death Rate
1682,7/14/20,Chile,319493,7069,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.022125680374843894,0.01023403362688861,Lower Death Rate
1683,7/15/20,Chile,321205,7186,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.02237200541710123,0.01023403362688861,Lower Death Rate
1684,7/16/20,Chile,323698,7290,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.0225209917886425,0.01023403362688861,Lower Death Rate
1685,7/17/20,Chile,326439,8347,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.025569861444251454,0.01023403362688861,Lower Death Rate
1686,7/18/20,Chile,328846,8445,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.02568071376875498,0.01023403362688861,Lower Death Rate
1687,7/19/20,Chile,330930,8503,Americas,19132514,366671,9889,1.916%,2.697%,0.052%,both,0.025694255582751638,0.01023403362688861,Lower Death Rate
1688,2/25/20,Pakistan,2,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1689,2/26/20,Pakistan,2,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1690,2/27/20,Pakistan,2,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1691,2/28/20,Pakistan,4,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1692,2/29/20,Pakistan,4,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1693,3/1/20,Pakistan,4,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1694,3/2/20,Pakistan,5,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
